gene_callers_id	KO_ID	function	sample	coverage	detection
686644	K00371	nitrate reductase / nitrite oxidoreductase, beta subunit [EC:1.7.5.1 1.7.99.-]	St2_S13M	0.11267605633802816	0.11267605633802816
985890	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13B	47.27218934911242	0.970414201183432
985890	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13M	0	0
1022160	K04561	nitric oxide reductase subunit B [EC:1.7.2.5]	St2_S13B	16.661812297734627	0.9684466019417476
1022160	K04561	nitric oxide reductase subunit B [EC:1.7.2.5]	St2_S13M	2.1844660194174756	0.12135922330097088
1561147	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13B	18.988396624472575	1
1561147	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13M	0	0
2430721	K00376	nitrous-oxide reductase [EC:1.7.2.4]	St2_S13B	23.35909090909091	1
2430721	K00376	nitrous-oxide reductase [EC:1.7.2.4]	St2_S13M	19.524242424242424	0.4621212121212121
1956955	K00376	nitrous-oxide reductase [EC:1.7.2.4]	St2_S13B	12.603839441535776	1
1956955	K00376	nitrous-oxide reductase [EC:1.7.2.4]	St2_S13M	0	0
877233	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13B	89.63661202185793	1
877233	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13M	180.0532786885246	0.9617486338797814
2572937	K04561	nitric oxide reductase subunit B [EC:1.7.2.5]	St2_S13B	22.639676113360323	1
2572937	K04561	nitric oxide reductase subunit B [EC:1.7.2.5]	St2_S13M	0	0
1825774	K00376	nitrous-oxide reductase [EC:1.7.2.4]	St2_S13B	17.02	1
1825774	K00376	nitrous-oxide reductase [EC:1.7.2.4]	St2_S13M	0	0
2106842	K02305	nitric oxide reductase subunit C	St2_S13B	10.497685185185183	1
2106842	K02305	nitric oxide reductase subunit C	St2_S13M	0	0
912139	K00370	nitrate reductase / nitrite oxidoreductase, alpha subunit [EC:1.7.5.1 1.7.99.-]	St2_S13B	15.961538461538462	1
912139	K00370	nitrate reductase / nitrite oxidoreductase, alpha subunit [EC:1.7.5.1 1.7.99.-]	St2_S13M	14.374643874643874	0.2136752136752137
1240323	K04561	nitric oxide reductase subunit B [EC:1.7.2.5]	St2_S13B	10.27217125382263	0.9831804281345564
1240323	K04561	nitric oxide reductase subunit B [EC:1.7.2.5]	St2_S13M	16.972477064220183	0.4128440366972478
344188	K00371	nitrate reductase / nitrite oxidoreductase, beta subunit [EC:1.7.5.1 1.7.99.-]	St2_S13B	8.097674418604651	1
344188	K00371	nitrate reductase / nitrite oxidoreductase, beta subunit [EC:1.7.5.1 1.7.99.-]	St2_S13M	0	0
837789	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13B	43830.05101327743	1
837789	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13M	38809.439552760305	1
918819	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13B	15.684491978609625	1
918819	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13M	0	0
120712	K04561	nitric oxide reductase subunit B [EC:1.7.2.5]	St2_S13B	28.89402697495183	1
120712	K04561	nitric oxide reductase subunit B [EC:1.7.2.5]	St2_S13M	10.327552986512524	0.14547206165703275
719725	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13B	26.3463687150838	0.9981378026070764
719725	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13M	0	0
562266	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13B	2.187793427230047	0.9953051643192488
562266	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13M	0	0
414561	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13B	4494.638528138528	1
414561	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13M	5765.919191919192	1
168770	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13B	3125.7943722943724	1
168770	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13M	3178.601731601731	1
2391504	K00376	nitrous-oxide reductase [EC:1.7.2.4]	St2_S13B	41.628136200716845	1
2391504	K00376	nitrous-oxide reductase [EC:1.7.2.4]	St2_S13M	0	0
1521983	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13B	57.01576576576576	1
1521983	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13M	73.18018018018019	0.9414414414414416
786120	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13B	216.50677506775068	1
786120	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13M	0	0
1421858	K02568	nitrate reductase (cytochrome), electron transfer subunit	St2_S13B	10.707650273224044	1
1421858	K02568	nitrate reductase (cytochrome), electron transfer subunit	St2_S13M	0	0
2425700	K04561	nitric oxide reductase subunit B [EC:1.7.2.5]	St2_S13B	23.403389830508473	1
2425700	K04561	nitric oxide reductase subunit B [EC:1.7.2.5]	St2_S13M	0	0
937882	K00371	nitrate reductase / nitrite oxidoreductase, beta subunit [EC:1.7.5.1 1.7.99.-]	St2_S13B	2431.6731549067317	1
937882	K00371	nitrate reductase / nitrite oxidoreductase, beta subunit [EC:1.7.5.1 1.7.99.-]	St2_S13M	801.0129764801297	0.9967558799675588
1014350	K00371	nitrate reductase / nitrite oxidoreductase, beta subunit [EC:1.7.5.1 1.7.99.-]	St2_S13B	121.0508607198748	1
1014350	K00371	nitrate reductase / nitrite oxidoreductase, beta subunit [EC:1.7.5.1 1.7.99.-]	St2_S13M	0	0
1590745	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13B	99.83656509695292	1
1590745	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13M	45.48014773776546	0.5623268698060941
2422413	K04561	nitric oxide reductase subunit B [EC:1.7.2.5]	St2_S13B	18.744837758112094	0.986725663716814
2422413	K04561	nitric oxide reductase subunit B [EC:1.7.2.5]	St2_S13M	0	0
22156	K04561	nitric oxide reductase subunit B [EC:1.7.2.5]	St2_S13B	4.822764227642277	0.5934959349593496
