gene_callers_id	KO_ID	function	sample	coverage	detection
1433018	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	115.58471074380164	0.9896694214876032
1433018	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	61.7258953168044	0.7534435261707989
156302	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	91.30558858501784	1
156302	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	45.92310741181134	0.5505350772889417
2043861	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	37.33783783783784	0.996996996996997
2043861	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	51.249249249249246	0.6058558558558559
178232	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	104.2003367003367	0.999438832772166
178232	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	6.666666666666667	0.16666666666666666
1297820	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	134.0420899854862	1
1297820	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	74.50822447992259	0.7760038703434929
1711481	K02470	DNA gyrase subunit B [EC:5.6.2.2]	St2_S13B	79.94251447477254	1
1711481	K02470	DNA gyrase subunit B [EC:5.6.2.2]	St2_S13M	34.25186104218362	0.5669975186104218
767583	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	276.82381296698	1
767583	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	32.892504217883825	0.4736080983369486
1751	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	100.52532188841202	0.9934191702432046
1751	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	6.996280400572246	0.24177396280400573
83099	K02470	DNA gyrase subunit B [EC:5.6.2.2]	St2_S13B	46.12712215320911	1
83099	K02470	DNA gyrase subunit B [EC:5.6.2.2]	St2_S13M	26.56356107660455	0.4484472049689441
235599	K02470	DNA gyrase subunit B [EC:5.6.2.2]	St2_S13B	750.3866832092639	1
235599	K02470	DNA gyrase subunit B [EC:5.6.2.2]	St2_S13M	352.64267990074444	1
2165621	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	28.9086127547666	1
2165621	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	9.851413543721236	0.19723865877712032
2475671	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	264.11601307189545	1
2475671	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	240.62908496732027	0.8970588235294118
936805	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	187.88832487309645	1
936805	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	0	0
2173136	K02470	DNA gyrase subunit B [EC:5.6.2.2]	St2_S13B	93.99022633744856	1
2173136	K02470	DNA gyrase subunit B [EC:5.6.2.2]	St2_S13M	49.751543209876544	0.5802469135802469
1018058	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	45.4687074829932	0.9959183673469388
1018058	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	12.45578231292517	0.2870748299319728
2569733	K02470	DNA gyrase subunit B [EC:5.6.2.2]	St2_S13B	46.9536231884058	1
2569733	K02470	DNA gyrase subunit B [EC:5.6.2.2]	St2_S13M	0	0
2053428	K02470	DNA gyrase subunit B [EC:5.6.2.2]	St2_S13B	18.373065015479877	0.981940144478844
2053428	K02470	DNA gyrase subunit B [EC:5.6.2.2]	St2_S13M	32.642414860681114	0.24148606811145512
183029	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	44.49422799422799	0.9343434343434344
183029	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	0	0
250170	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	18.773993808049536	1
250170	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	3.4024767801857587	0.11351909184726522
