gene_callers_id	KO_ID	function	sample	coverage	detection
514768	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St1_S4B	56.47109207708779	0.9996431120628124
514768	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St1_S4M	17.159172019985725	0.9525339043540328
514768	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St1_S4S	13.89650249821556	0.476802284082798
342560	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St1_S4B	9.552787663107948	0.9715302491103204
342560	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St1_S4M	5.877817319098458	0.7402135231316725
342560	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St1_S4S	0.3416370106761566	0.1708185053380783
1194230	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St1_S4B	13.18380062305296	1
1194230	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St1_S4M	0.6230529595015576	0.17964693665628245
1194230	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St1_S4S	0	0
1257838	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St1_S4B	23.11904761904762	0.9987468671679198
1257838	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St1_S4M	1.4887218045112782	0.46867167919799496
1257838	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St1_S4S	5.954887218045113	0.22431077694235588
1928077	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St1_S4B	35.70687418936446	1
1928077	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St1_S4M	42.20190229139646	1
1928077	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St1_S4S	14.74232598357112	0.46303501945525294
789938	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St1_S4B	16.229348882410108	0.892128279883382
789938	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St1_S4M	0.8629737609329446	0.4110787172011662
789938	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St1_S4S	0.8629737609329446	0.07191448007774538
792218	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St1_S4B	42.74561403508772	0.9830409356725146
792218	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St1_S4M	32.351461988304095	0.9912280701754386
792218	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St1_S4S	8.566081871345029	0.31871345029239767
372925	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St1_S4B	90.19770946353223	1
372925	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St1_S4M	50.60337552742616	0.9801084990958407
372925	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St1_S4S	27.583484026522	0.6449668474984931
1874848	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St1_S4B	6.1438923395445135	0.4917184265010352
1874848	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St1_S4M	7.036231884057971	0.8178053830227743
1874848	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St1_S4S	6.433747412008281	0.19254658385093168
771645	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St1_S4B	54.46562680531485	0.9936452917388792
771645	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St1_S4M	38.80473714615829	0.9896013864818024
771645	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St1_S4S	25.49682264586944	0.6863084922010398
1112256	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St1_S4B	15.342481417953117	0.9805603201829616
1112256	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St1_S4M	7.4179531160663235	0.6981132075471698
1112256	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St1_S4S	0	0
318577	K02470	DNA gyrase subunit B [EC:5.6.2.2]	St1_S4B	102.90887290167866	1
318577	K02470	DNA gyrase subunit B [EC:5.6.2.2]	St1_S4M	47.77298161470824	1
318577	K02470	DNA gyrase subunit B [EC:5.6.2.2]	St1_S4S	39.668665067945646	0.7705835331734612
1403242	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St1_S4B	23.95069667738478	1
1403242	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St1_S4M	17.581993569131832	1
1403242	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St1_S4S	6.102893890675241	0.39228295819935693
885671	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St1_S4B	36.84913353720693	1
885671	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St1_S4M	19.834862385321102	0.9469928644240572
885671	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St1_S4S	6.023955147808358	0.3934760448521916
848924	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St1_S4B	189.71266073194855	1
848924	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St1_S4M	98.67804154302672	0.9762611275964392
848924	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St1_S4S	67.5618199802176	0.6899109792284867
